bookId,title,publicationYear,description,language,reviews,publisherId
1590444,Goebbels on the Jews: The Complete Diary Entries - 1923 to 1945,2019,"From the age of 26 until his death in 1945, Joseph Goebbels kept a near-daily diary. In it, he recorded significant events of the day along with his thoughts and opinions on a variety of topics, most notably the Jewish policy of the Third Reich. Here we get a detailed and unprecedented look at the attitudes of one of the highest-ranking men in Nazi Germany. Goebbels shared Hitler's dislike of the Jews, and likewise wanted them totally removed from the Reich territory--this is the so-called ""territorial solution"" to the Jewish Question. The Jews would be collected into ghettos, disinfested of typhus-bearing lice, and then transported to newly-captured lands in the East. Once there, they would be detained in concentration camps or put to work as forced labor. Ultimately, Goebbels and others sought to remove the Jews completely from the Eurasian land mass--perhaps to central Africa or the island of Madagascar. This would be the ""final solution"" to the Jewish Question. As such, these entries have a profound effect on our understanding of the Holocaust. Nowhere in the diary does Goebbels discuss any Hitler order to kill the Jews, nor is there any reference to extermination camps, gas chambers, or any methods of systematic mass-murder. Goebbels acknowledges that Jews did indeed die by the thousands; but the range and scope of killings evidently fall far short of the claimed figure of 6 million. This book contains, for the first time, every significant diary entry relating to the Jews or Jewish policy. There are 178 such entries in all, in both English and German original. Entries are covered in chronological order, along with additional commentary and contextual remarks. Also included are partial or full citations of 10 major essays by Goebbels on the Jews, which bring important clarity to our understanding of his views. What emerges is a picture of an intelligent and highly-educated man who wanted the best for his German people, and who therefore had to grapple with what he saw as the primary threat to their well-being--the Jews.",English,[],191070
1538141,Corridors of Contagion: How the Pandemic Exposed the Cruelties of Incarceration,2024,"Tracing the narratives of five incarcerated individuals, Sentenced to COVID speaks to the devastating impact of surviving the pandemic inside prison walls. Corridors of Contagion brings to light the experiences of five people incarcerated across the United States as they navigate the onset of the pandemic—and the many months, stretched into years, that followed. Journalist Victoria Law combines this storytelling with a trenchant analysis of the structural failures of the US carceral system: failures that made prisons uniquely vulnerable to COVID-19 outbreaks, from overcrowding to solitary confinement, from insufficient healthcare to life sentences. The book portrays the horrors of continual lockdowns not in the comfort of one’s own home, but in prisons where routine violence and chaos is made even more unimaginable by the complete lack of control over protection from a terrifying and lethal new virus. The pandemic provided an opportunity for lawmakers and policy makers to rethink the nation’s addiction to perpetual punishment. Instead, US jails and prisons doubled down on punishment under the guise of pandemic protections. As a result, people behind bars experienced increased stress, mental health challenges, increased violence, and higher rates of deaths, many of which could have been prevented. While the pandemic emergency has been declared over, we are continuing to learn more about the extent of its destruction. Corridors of Contagion reminds readers about both the particular horrors experienced by people in cages and the continued role of the US as the world’s prison nation.",English,[],8938
1556531,Создатели и зрители: Русские балеты эпохи шедевров,2017,,English,[],83976
1143450,5 Minute Business - Growth Hacking Secrets Revealed,2013,,English,[],
1556524,Клудж. Книги. Люди. Путешествия,2016,"Нет такой книги и такого писателя, о которых не написал бы Лев Данилкин, ярчайший книжный критик «Афиши» и легенда двухтысячных! Ради этой книги объединились писатели и медийные личности, которые не могли бы объединиться никогда: Джулиан Барнс, Дмитрий Быков, Леонид Парфенов, Мишель Фейбер, Стиг Ларссон, а также... Джеймс Бонд!",English,[],2282
1143457,Doing Bizness,2013,,English,[],
1143460,MAC WALKER'S BENGHAZI:  The Complete Collection,2013,,English,[],
175736,Home for a Dinosaur,,A brontosaurus's disastrous trip to the city convinces him that home is where he belongs.,English,[],
306702,Crisis on Vulcan,1996,"A young Spock accompanied his father, the Vulcan diplomat Sarek, to another planet to help negotiate a peace treaty.",English,[],
1486551,City of Dark Corners,2021,"Phoenix, 1933: A young city with big dreams and dark corners Great War veteran and rising star Gene Hammons lost his job as a homicide detective when he tried to prove that a woman was wrongly convicted of murder to protect a well-connected man. Now a private investigator, Hammons makes his living looking for missing persons--a plentiful caseload during the Great Depression, when people seem to disappear all the time. But his routine is disrupted when his brother--another homicide detective, still on the force--enlists his help looking into the death of a young woman whose dismembered body is found beside the railroad tracks. The sheriff rules it an accident, but the carnage is too neat, and the staging of the body parts too ritual. Hammons suspects it's the work of a ""lust murderer""--similar to the serial strangler whose killing spree he had ended a few years earlier. But who was the poor girl, dressed demurely in pink? And why was his business card tucked into her small purse? As Hammons searches for the victim's identity, he discovers that the dead girl had some secrets of her own, and that the case is connected to some of Phoenix's most powerful citizens--on both sides of the law.",English,[],2194
1143464,Angel America,2013,,English,[],
1143468,Meditation: 30 Days of Meditation - Fun Techniques for Beginners,2013,,English,[],
1520104,"Stalker, My Love",,,English,"[{'reviewiId': 4401302, 'score': 5.0, 'comment': '<p><br /><br /><br /><br />This book was super good. This cover is not. The composition is off and although the title work is unique it’s positioning is odd. On the positive side, I do like the colors used.  <br /><br />So wow color me impressed. Really impressed actually. This was a fabulous little who-done-it. I am usually very good at Sherlocking out twists and baddies in books, but this one kept me clueless for the entirety of the book. There were so many twists and turns and suspects that I kept thinking to myself “AHA it’s him!” or “AHA it’s her!”<br /><br /><br /><br />The writing was fantastic as was the pace. Like I said above there were plenty of twists and turns. Along with an excellent cast of well-developed characters. The romantic in me hoped for a slightly different ending but the one we get still left me completely satisfied. Two thumbs up from yours truly.<br /><br /><br /><br /></p>', 'date': '2017-05-21', 'userId': 19164}]",
175749,The sheep and the rowan tree,,"A discontented rowan tree learns to appreciate its position more after being visited by a well-traveled bird, who tells it how unsuitable it would be to live anywhere else.",English,[],
345213,Twins,1998,"Twenty-five pairs of twins tell their story. They include twin astronauts, twin policemen--one sees the other shot--twins with one body and two heads, gay-straight twins, and twins who first met as grown men. Twenty-five love stories.",English,[],
1143472,Natural Green Cleaning,2013,,English,"[{'reviewiId': 2854450, 'score': 3.0, 'comment': None, 'date': '2016-04-13', 'userId': 11508}]",
1143469,Tracks,2013,,English,[],
1556484,Книга непокоя,1982,,English,[],2272
264959,After Dark,2000,"LIfe is tough enough these days for Lydia Smith, licensed Para-archaeologist. Seriously stressed-out from a nasty incident in an alien tomb, she is obliged to work part-time in Shrimpton's House of Ancient Horrors, a very low-budget museum. she has a plan to get her career back on track, but it isn't going well. Stuff keeps happening.Take the dead body that she discovered in one of the sarcophagus exhibits. Who needed that? Finding out that her new client, Emmett London, is one of the most dangerous men in the city isn't helping matters either. And that's just today's list of setbacks. Here in the shadows of the Dead City of Old Cadence, things don't really heat up until After Dark.",English,"[{'reviewiId': 1145777, 'score': 3.0, 'comment': None, 'date': '2013-07-18', 'userId': 4825}, {'reviewiId': 1683743, 'score': 3.0, 'comment': None, 'date': '2021-04-07', 'userId': 6991}, {'reviewiId': 2908716, 'score': 2.0, 'comment': None, 'date': '2021-08-27', 'userId': 11697}]",
1421234,The Dark Side of the Hacking World: What You Need to Know to Guard Your Precious Assets and Remain Safe,,,English,[],
708642,Iris,,,English,[],
1464558,This Earthly Globe,2024,"From the author of the best-selling A Venetian Affair (“A narrative of novelistic resonance . . . Astonishing” —The Washington Post), the story of an Italian Renaissance book editor who introduced European minds to the wider world through his passion for geography In the autumn of 1550, a thick volume containing a wealth of geographical information new to Europeans, with startling wood-cut maps of Africa, India and Indonesia, was published in Venice under the title Navigationi et Viaggi (Journeys and Navigations). The editor of this remarkable collection of travelogues, journals and classified government reports remained anonymous. Two additional volumes delivered the most accurate information on Asia and the “New World” available at the time. The three volumes together constituted an unparalleled release of geographical data into the public domain. It was, Andrea di Robilant writes, the biggest Wikileak of the Renaissance. In This Earthly Globe, di Robilant brings to life the palace intrigues, editorial wheedling, delicate alliances and vibrant curiosity that resulted in this coup by the editor Giovambattista Ramusio. Learned and self-effacing, he gathered a vast array of both popular and closely guarded narratives, from the journals of Marco Polo (he fact-checked them!) to detailed reports on Northern African cultures from the Muslim scholar and diplomat al-Hasan ibn Mohammad al-Wazzan (later known as Leo Africanus). Diverse voices spill out from these chapters as di Robilant recounts how Ramusio pursued the sources, and how he understood both the darker episodes of “exploration” involving colonial violence and the voyage stories which included accounts of people from African and Asian lands, who had a great deal to share about their cultures. The result is a far-flung and delightful homage to one of the founding fathers of modern geography.",English,"[{'reviewiId': 4069589, 'score': 3.0, 'comment': None, 'date': '2024-09-06', 'userId': 14228}]",202
1590443,Antelope Hill Writing Competition 2021: Why We Fight,2021,,English,[],179522
1315628,The Anatomy of the Swipe: Making Money Move,,,English,"[{'reviewiId': 3003302, 'score': 3.0, 'comment': None, 'date': '2021-01-23', 'userId': 11268}, {'reviewiId': 3912509, 'score': 4.0, 'comment': None, 'date': '2022-07-25', 'userId': 16179}]",
1143497,The Housewife Assassin's Killer 2-Book Set,2012,,English,"[{'reviewiId': 4905452, 'score': 3.0, 'comment': None, 'date': '2015-10-30', 'userId': 21746}, {'reviewiId': 4442339, 'score': 3.0, 'comment': None, 'date': '2016-07-10', 'userId': 19423}]",
1520046,Rescued by the Wolf,2017,"Mal wants one thing in life—vengeance against those that deserted him and those who tortured him. But rescuing a wounded woman from their captors, one that wreaks of innocence and fear, makes Mal put his plan on hold. Temporarily. He’ll do what he needs to keep her alive and safe, even if it changes both of their lives forever. Being stabbed and held in a dark cell wasn’t on Olivia’s top ten list. Her savior isn’t exactly hero material. Angry, scarred, and pissed at the world, he seems to resent being saddled with her. But the longer they’re together, the more firmly a connection forms between them. A connection that binds her to him, his pack, and his world. But that connection may just lead to her death. Books in the Blood Moon Brotherhood series: Falling for the Billionaire Wolf and His Baby Rescued by the Wolf Protecting the Wolf's Mate",English,[],14566
708644,The Jungle Book,,,English,[],
1143504,Stone Cold,2013,,English,[],
1143505,101 Healthy Vegan Burgers,2013,,English,[],
1396122,Perfectly Good Food: A Totally Achievable Zero Waste Approach to Home Cooking,2023,"How to cook flexibly and fight food waste, with 80 recipes and 150 ideas to use up what you have.",English,[],4294
1655661,Canoe Rig: The Essence and the Art : Sailpower for Antique and Traditional Canoes,2000,"Author/illustrator Todd Bradshaw was born in Waterloo, Iowa. He and his wife, Marite, make their home in Madison, Wisconsin, where Todd builds sails for a living under his shingle Addiction Sailmakers. Addiction was the name of his wooden Star-class sloop. She was rescued from oblivion, fully restored and then struck by lighten. For fun Todd rebuilds old boats, and designs new ones. His background in art and music, as well as having owned backpacking and canoeing businesses, are just some of the puzzle pieces that have converged to create this book.",English,[],197593
998935,Terbiasa Tanpa Rasa,2020,"Saya megucapkan selamat bagi siswa-siswi yang karyanya dimuat dibuku ini, semoga kalian dapat mengembangkan bakat dan kecerdasan kalian dikemudian hari untuk Menerjemahkan birunya laut Merangkai gelombang yang menari dibibir pantai Merangkum semat berbagai warna indah Sebagai bekal berbuka sore hari dan kenduri bersama sepi Drs. Teguh Pramono, M.Pd (Kepala SMAN 9 Malang) Satu Siswa Satu Karya merupakan sebuah gerakan literasi yang ada di bumi SMANAWA. Setelah siswa membaca, lalu menulis, dan menghasilkan karya. Banyak puisi yang tercipta dengan berbagai kategori, antara lain: balada, epigram, hymne, ode, roman, dan satire. “Semua Tanpa Rasa” Canggung, malu, rendah diri, mengalir saja dari pikiran siswa terus ke tangan jadilah Ukiran-ukiran kata yang indah Menjelma menusuk sukma Menembus jagad cakrawala Mengguyur untaian gersang Merambah mega-mega Panjilmo Putro, S.Pd, M.Si (Satgas Literasi SMAN 9 Malang)",English,[],
1684917,Prentice Alvin and the No-Good Plow,,,English,[],
379610,The Everything Store: Jeff Bezos and the Age of Amazon,2013,"This book is the definitive story of Amazon.com, one of the most successful companies in the world, and of its driven, brilliant founder, Jeff Bezos. Amazon.com started off delivering books through the mail. But its visionary founder, Jeff Bezos, wasn't content with being a bookseller. He wanted Amazon to become the everything store, offering limitless selection and seductive convenience at disruptively low prices. To do so, he developed a corporate culture of relentless ambition and secrecy that's never been cracked. Until now. Brad Stone enjoyed unprecedented access to current and former Amazon employees and Bezos family members, giving readers the first in-depth, fly-on-the-wall account of life at Amazon. Compared to tech's other elite innovators -- Jobs, Gates, Zuckerberg -- Bezos is a private man. But he stands out for his restless pursuit of new markets, leading Amazon into risky new ventures like the Kindle and cloud computing, and transforming retail in the same way Henry Ford revolutionized manufacturing. The Everything Store will be the revealing, definitive biography of the company that placed one of the first and largest bets on the Internet and forever changed the way we shop and read. - Publisher.",English,"[{'reviewiId': 386711, 'score': 5.0, 'comment': None, 'date': '2017-08-15', 'userId': 1711}, {'reviewiId': 35474, 'score': 4, 'comment': '', 'date': '2017-10-10', 'userId': 65}, {'reviewiId': 1799246, 'score': 5.0, 'comment': None, 'date': '2024-02-16', 'userId': 4937}, {'reviewiId': 258638, 'score': 5.0, 'comment': None, 'date': '2018-05-14', 'userId': 1164}, {'reviewiId': 273137, 'score': 5.0, 'comment': None, 'date': '2016-03-26', 'userId': 1220}, {'reviewiId': 344050, 'score': 4.0, 'comment': None, 'date': '2019-12-05', 'userId': 1568}, {'reviewiId': 18822, 'score': 5, 'comment': None, 'date': '2020-06-10', 'userId': 98}, {'reviewiId': 136280, 'score': 4.0, 'comment': None, 'date': '2021-12-14', 'userId': 648}, {'reviewiId': 345182, 'score': 5.0, 'comment': None, 'date': '2017-08-01', 'userId': 1575}, {'reviewiId': 459030, 'score': 4.0, 'comment': None, 'date': '2014-01-14', 'userId': 2057}, {'reviewiId': 422021, 'score': 5.0, 'comment': None, 'date': '2016-05-20', 'userId': 1887}, {'reviewiId': 538376, 'score': 4.0, 'comment': None, 'date': '2015-12-28', 'userId': 2433}, {'reviewiId': 703975, 'score': 4.0, 'comment': None, 'date': '2013-10-20', 'userId': 3033}, {'reviewiId': 608757, 'score': 4.0, 'comment': None, 'date': '2013-10-16', 'userId': 2760}, {'reviewiId': 740380, 'score': 3.0, 'comment': None, 'date': '2023-04-19', 'userId': 3130}, {'reviewiId': 978046, 'score': 4.0, 'comment': '<p>Jeff Bezos comes across as very smart and ruthlessly driven.  The author must have done a lot of work to get this story.  Recommended if you want to see the inside of the dot com business.</p>', 'date': '2014-02-02', 'userId': 4101}, {'reviewiId': 980108, 'score': 4.0, 'comment': None, 'date': '2021-02-02', 'userId': 4107}, {'reviewiId': 906321, 'score': 2.0, 'comment': '<p>Meh. Far too long.</p>', 'date': '2013-10-21', 'userId': 3780}, {'reviewiId': 910295, 'score': 4.0, 'comment': None, 'date': '2020-10-06', 'userId': 3813}, {'reviewiId': 910400, 'score': 4.0, 'comment': None, 'date': '2017-07-14', 'userId': 3814}, {'reviewiId': 1081735, 'score': 3.0, 'comment': None, 'date': '2013-10-19', 'userId': 3128}, {'reviewiId': 1006668, 'score': 3.0, 'comment': None, 'date': '2021-02-05', 'userId': 4116}, {'reviewiId': 1012859, 'score': 4.0, 'comment': None, 'date': '2016-04-18', 'userId': 4285}, {'reviewiId': 524154, 'score': 4.0, 'comment': None, 'date': '2021-07-10', 'userId': 1035}, {'reviewiId': 778920, 'score': 3.0, 'comment': None, 'date': '2019-12-20', 'userId': 3270}, {'reviewiId': 1314761, 'score': 4.0, 'comment': None, 'date': '2014-02-02', 'userId': 5625}, {'reviewiId': 1827709, 'score': 3.0, 'comment': None, 'date': '2016-10-13', 'userId': 7687}, {'reviewiId': 1712480, 'score': 2.0, 'comment': None, 'date': '2013-10-23', 'userId': 7194}, {'reviewiId': 1878486, 'score': 1.0, 'comment': None, 'date': '2020-02-28', 'userId': 7905}, {'reviewiId': 325777, 'score': 3.0, 'comment': None, 'date': '2018-05-10', 'userId': 1484}, {'reviewiId': 1928443, 'score': 3.0, 'comment': None, 'date': '2016-06-23', 'userId': 8261}, {'reviewiId': 1179971, 'score': 5.0, 'comment': None, 'date': '2014-07-08', 'userId': 5027}, {'reviewiId': 1385334, 'score': 4.0, 'comment': None, 'date': '2019-06-30', 'userId': 5945}, {'reviewiId': 1882596, 'score': 5.0, 'comment': None, 'date': '2018-09-29', 'userId': 7924}, {'reviewiId': 2454971, 'score': 5.0, 'comment': None, 'date': '2017-03-25', 'userId': 10228}, {'reviewiId': 2469986, 'score': 4.0, 'comment': None, 'date': '2014-12-21', 'userId': 9870}, {'reviewiId': 1628768, 'score': 3.0, 'comment': None, 'date': '2014-11-18', 'userId': 6946}, {'reviewiId': 581376, 'score': 5.0, 'comment': None, 'date': '2018-01-27', 'userId': 2667}, {'reviewiId': 1299437, 'score': 4.0, 'comment': None, 'date': '2019-05-16', 'userId': 5583}, {'reviewiId': 1893761, 'score': 5.0, 'comment': None, 'date': '2018-05-17', 'userId': 7997}, {'reviewiId': 2018627, 'score': 5.0, 'comment': None, 'date': '2017-02-22', 'userId': 8841}, {'reviewiId': 4695020, 'score': 3.0, 'comment': None, 'date': '2018-12-23', 'userId': 20704}, {'reviewiId': 2261866, 'score': 4.0, 'comment': None, 'date': '2021-07-10', 'userId': 9483}, {'reviewiId': 5441052, 'score': 4.0, 'comment': None, 'date': '2022-03-04', 'userId': 24494}, {'reviewiId': 4776659, 'score': 5.0, 'comment': None, 'date': '2021-06-26', 'userId': 21081}, {'reviewiId': 4818077, 'score': 4.0, 'comment': None, 'date': '2017-02-10', 'userId': 21347}, {'reviewiId': 3408834, 'score': 4.0, 'comment': None, 'date': '2015-12-19', 'userId': 8729}, {'reviewiId': 3503147, 'score': 2.0, 'comment': '<p>An interesting story, despite the author being a really terrible writer. He repeats himself countless times and appears to just completely give up the last 1/3 of the book.</p>', 'date': '2013-11-03', 'userId': 14015}, {'reviewiId': 3663007, 'score': 3.0, 'comment': None, 'date': '2018-05-23', 'userId': 14698}, {'reviewiId': 3756991, 'score': 4.0, 'comment': '<p>It gave me a rather accurate account of how Amazon grew and how it works. The most surprising thing was their frugality.</p>', 'date': '2017-03-14', 'userId': 15143}, {'reviewiId': 4896567, 'score': 3.0, 'comment': None, 'date': '2017-09-17', 'userId': 21721}, {'reviewiId': 4921116, 'score': 3.0, 'comment': None, 'date': '2018-11-17', 'userId': 21821}, {'reviewiId': 5028372, 'score': 3.5, 'comment': None, 'date': '2024-11-25', 'userId': 8357}, {'reviewiId': 5072373, 'score': 3.0, 'comment': None, 'date': '2015-01-08', 'userId': 22560}, {'reviewiId': 4351069, 'score': 5.0, 'comment': None, 'date': '2022-05-13', 'userId': 18977}, {'reviewiId': 5318686, 'score': 4.0, 'comment': None, 'date': '2021-10-26', 'userId': 23715}, {'reviewiId': 5331253, 'score': 4.0, 'comment': None, 'date': '2018-03-09', 'userId': 23777}, {'reviewiId': 5656211, 'score': 5.0, 'comment': None, 'date': '2017-03-15', 'userId': 25473}, {'reviewiId': 5720394, 'score': 4.0, 'comment': None, 'date': '2013-12-01', 'userId': 25777}, {'reviewiId': 5870280, 'score': 4.0, 'comment': None, 'date': '2020-01-19', 'userId': 26544}, {'reviewiId': 5938993, 'score': 4.0, 'comment': None, 'date': '2016-06-23', 'userId': 26897}]",
1520103,Dead End Road,,,English,[],
1143514,"Field Piece, The Complete Series",2013,,English,[],
1143513,Killer Success: Awaken Your Inner Power,2013,,English,[],
1386029,Psykedeliske Dikt om Morgendagens Sorger,,,English,[],19888
1520116,His to Have,,,English,[],
1590445,Commando: A Boer Journal of the Boer War,1930,,English,[],11098
1258184,Core J2EE Patterns: Best Practices and Design Strategies,2001,"This is the completely updated and revised edition to the bestselling tutorial and reference to J2EE Patterns. The book introduces new patterns, new refactorings, and new ways of using XML and J2EE Web services.",English,[],
1143518,The Riddles of Hillgate,2011,,English,[],
1449922,Le grand tour Tome 1,2021,,English,"[{'reviewiId': 3959818, 'score': 3.0, 'comment': None, 'date': '2024-08-22', 'userId': 16410}]",81018
306749,United States of America,2003,"Discusses the geography and climate, history, wildlife, economy, government, people, religion, and culture of the United States.",English,[],
1143526,Dominatus,2013,,English,[],
1143538,Gluten Free Diet Cookbook: Healthier Eating Choices for People with Celiac Disease,2013,,English,[],
1693421,Cecilia Vicuña: Word Weapons,2023,"At once poetry, art and activism, Vicuña's playful multimedia works ""open up minds by opening up words"" This beautifully designed clothbound book brings together the Palabrarmas series by the Chilean-born artist, poet and activist Cecilia Vicuña (born 1948). Images of these works--each a powerful juxtaposition of color, poetry and politics--appear alongside new essays and historical references chosen with the artist. Palabrarmas, a neologism that translates to ""word weapons"" or ""word arms,"" imagine new ways of seeing language. Taking the form of collages, silkscreens, drawings, poems, fabric banners, cutouts, mixed-media installations and street actions, Vicuña's Palabarmas bring together her work in poetry, activism and visual art. Each one unpacks and deconstructs single words to reveal other words hiding within them, allowing new meanings to emerge. The artist began making these visual anagrams while in exile in London and Bogotá after the Pinochet-led coup of 1973 in Chile, and has always seen them as a form of liberation--as a way to ""open up minds by opening up words,"" as she puts it. The Palabarmas have taken on new relevance in today's political climate, and appeared on the streets during Chile's 2019 revolution as protest signs. This book presents a range of Palabrarmas in color for the first time, with new essays by Mónica de la Torre, Carla Macchiavello, Cecilia Vicuña and Jeanne Gerrity, and reprinted texts by René Daumal, Robert Randall and Simón Rodríguez.",English,[],201076
1143537,Harmless,2013,,English,[],
1404297,Černá lilie,2023,"Další ze série historických detektivek, v nichž Oldřich z Chlumu se svými pomocníky řeší zapeklité případy. Tentokrát jde o vraždu sestřenice urozeného pána z hradu Valdek. Jaké tajemství skrývá tapisérie, na níž je zobrazena zahrada s nádhernými květy, mezi nimiž vynikají lilie, ale jen jedna je černá? Oldřich z Chlumu se svými pomocníky panošem Otou a velitelem Divišem řeší případ smrti paní Sibyly, sestřenice urozeného a vlivného Oldřicha Zajíce na jeho hradě Valdeku. Na hradě se však právě koná rodinná slavnost a podezřelých je víc než dost. Navíc není úplně jisté, zda byla Sibylina smrt vraždou nebo jen nešťastnou nehodou. Jenže další vražda tuhle pochybnost rychle vyvrátí... Nakladatelská anotace.",English,"[{'reviewiId': 3580707, 'score': 3.0, 'comment': None, 'date': '2023-09-06', 'userId': 14332}]",20761
1509873,"Superman: Earth One, Volume 1",,,English,[],
1693422,Reawakened Worlds: Vintage Dystopian and Sci-fi Stories by a Master Storyteller,2023,,English,[],15545
1094942,Building Parsers with Java,2001,,English,"[{'reviewiId': 1391576, 'score': 3.0, 'comment': '<p>The book is nice in the sense that it presents good ideas in a simpler way on an advanced topic. The bad is that it’s not exactly about how to build a parser from the ground up. It’s more about how to use the author’s toolkit to produce one. So it’s more useful to readers who want to build a simple scripting language than it is for readers wanting to actually build a parser.</p>', 'date': '2009-10-15', 'userId': 5847}]",
1272458,Edgar A. Poe: El gato negro y otras historias,1995,,English,[],
1143550,The Other Side of the Ice: One Family's Treacherous Journey Negotiating the Northwest Passage,2012,,English,[],
1143544,In Firm Pursuit,2007,,English,[],
444248,None Shall Sleep,2020,"Eighteen-year-olds Emma Lewis and Travis Bell, recruited by the FBI to interview juvenile serial killers, must turn to a notorious teenage sociopath to help track down a new murderer.",English,"[{'reviewiId': 4639708, 'score': 4.0, 'comment': None, 'date': '2024-07-24', 'userId': 20371}, {'reviewiId': 479672, 'score': 4.0, 'comment': '<p>I was really excited to read this book and I knew it was gonna be good. I was right. I thought it was really interesting and I just wanted to read more. It took me some time to finish this book just because I wasn’t ready for it to end. Incredible! 4.5 stars</p>', 'date': '2022-06-16', 'userId': 2173}, {'reviewiId': 2063091, 'score': 4.0, 'comment': None, 'date': '2001-09-21', 'userId': 8962}, {'reviewiId': 1259243, 'score': 4.0, 'comment': None, 'date': '2023-11-13', 'userId': 5370}, {'reviewiId': 1929530, 'score': 4.0, 'comment': None, 'date': '2023-10-01', 'userId': 8277}, {'reviewiId': 4131270, 'score': 5.0, 'comment': None, 'date': '2024-09-16', 'userId': 17746}, {'reviewiId': 2884889, 'score': 3.5, 'comment': '<p><em>read for stabathon 2022: sydney prescott</em><br /><br />this is really silence of the lambs vibes which i really enjoyed. i liked learning about a killer in a very intimate way and helping that solve a case. but i didn’t get any 80s vibes which made me take away a star because if a book says it’s in the 80s, that is a selling point for me, and if you don’t deliver imma be upset. i also thought this was gonna give mindhunter vibes but it didn’t really at all which disappointed me\xa0</p>', 'date': '2023-01-06', 'userId': 11617}, {'reviewiId': 2884889, 'score': 3.5, 'comment': '<p><em>read for stabathon 2022: sydney prescott</em><br /><br />this is really silence of the lambs vibes which i really enjoyed. i liked learning about a killer in a very intimate way and helping that solve a case. but i didn’t get any 80s vibes which made me take away a star because if a book says it’s in the 80s, that is a selling point for me, and if you don’t deliver imma be upset. i also thought this was gonna give mindhunter vibes but it didn’t really at all which disappointed me\xa0</p>', 'date': '2023-01-06', 'userId': 11617}, {'reviewiId': 2911087, 'score': 5.0, 'comment': None, 'date': '2022-01-08', 'userId': 11681}, {'reviewiId': 1777925, 'score': 4.0, 'comment': '<p>Ooh this book was the best combination of Hannibal, Mindhunter, Criminal Minds and Through the Darkness but with 18-19year olds.<br /><br />The first half of the book is a bit slow, a lot of interviewing and a slow buildup - you’re not really sure where this book is going. Then, the novel kicks into high gear and you’re in for a ride. <br /><br />I loved the two leads. Emma was delightful. She reminds me of what Emily Prentiss and JJ would’ve been like in their younger days. Travis Bell, reminds me a lot of Morgan. But none of these book characters are a one to one copies, which I’m grateful for. <br /><br />The book was lovely and gripping and thrilling. I loved it.<br /><br />I think the author had written this really well as well showing that the characters have grown and learned from the experiences just within the book. It was a really good read.</p>', 'date': '2023-06-21', 'userId': 7451}, {'reviewiId': 2628395, 'score': 5.0, 'comment': '<p>That was really intense. It was a good thriller with main characters I was invested in\xa0</p>', 'date': '2023-11-27', 'userId': 10723}, {'reviewiId': 2277317, 'score': 5.0, 'comment': None, 'date': '2023-10-02', 'userId': 9545}, {'reviewiId': 2326221, 'score': 3.5, 'comment': None, 'date': '2023-11-26', 'userId': 9747}, {'reviewiId': 2747316, 'score': 4.0, 'comment': None, 'date': '2022-07-31', 'userId': 11116}, {'reviewiId': 3489804, 'score': 4.0, 'comment': None, 'date': '2023-06-07', 'userId': 13896}, {'reviewiId': 3570569, 'score': 4.0, 'comment': '<p>4.5 UFF a long time i don’t read such a good serial killer book. After reading the a good girls guide to murder series, I though I would never experience what I experienced reading that series. Like NEVER ever again. BUTTTTTT THIS BROUGHT ME BACK!!<br />I felt as if I was watching a criminal minds episode, but make it teenagers… and I little bit more graphic. I love to experience emotions while reading a book, and this one gave it all. I was feeling anxious, mostly scared, SAD, intrigued, and confused most of the time. And I was ALSO trying to figure out all the clues and everything that was going on. I read this in a day which I guess says it all. The way that I was genuinely scared of some of the people is unbelievable. Everytime Emma would interview Simon, I had an uneasy feeling in my stomach. I didn’t wanted her, or anyone near him. The author did a really good job making him psychologically, mentally unstable, (for a teenager). I remembered one page that LITERALLY made my heart stop, just one sentence. I felt as if I WAS there. Overall I just won’t be able to sleep, not because I’m scared (which part of me is still traumatized), but because how GOOD this was.<br />ALSO I cried</p>', 'date': '2022-09-06', 'userId': 14255}, {'reviewiId': 2047151, 'score': 3.0, 'comment': '<p>3.5 ⭐️ this was fun and creepy and sure it was a little silly and unrealistic but it’s literally fiction so</p>', 'date': '2022-12-21', 'userId': 8931}, {'reviewiId': 4125837, 'score': 5.0, 'comment': '<p>This was amazing. Simon instantly skyrocketed his way into my all time favourite villains list. The characters were wonderful, the writing was wonderful. I read this book in like 6 hours. Absolutely amazing.</p>', 'date': '2024-04-08', 'userId': 17701}, {'reviewiId': 4214459, 'score': None, 'comment': '<p>It does the thing, with the serial killers, and the Silence of the Lambs thing, yup. Only with teenagers.</p>', 'date': '2021-03-09', 'userId': 18279}, {'reviewiId': 4594808, 'score': 4.5, 'comment': None, 'date': '2023-11-07', 'userId': 20080}, {'reviewiId': 5862323, 'score': 5.0, 'comment': None, 'date': '2022-12-08', 'userId': 26487}]",
1143555,Mediterranean Diet Cookbook:  A Lifestyle of Healthy Foods,2013,,English,[],
256642,Catch me when I fall,,"Holly Krauss lives life in the fast lane. A successful young businesswoman with a stable home life, she is loved and admired by all who meet her. But that's only one side of Holly. The other sees her take regular walks on the wild side - where she makes ever more reckless mistakes.",English,[],
